carbody,wheelbase,carlength,carwidth,carheight,curbweight,enginetype,cylindernumber,enginesize,fuelsystem,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,brand,fueltype_gas,aspiration_turbo,doornumber_two,drivewheel_fwd,drivewheel_rwd,enginelocation_rear,price
3,1.3669910957064144,1.610651289746497,2.735447153509057,0.9169095278177731,0.6515445120339064,3,5,0.23691736991608453,5,-0.5018078065953647,0.5335405099524564,-0.5231287919477012,0.09366169391972416,0.6926463529168693,-0.9008876356041885,-0.8136278043684643,7,True,False,False,True,False,False,0.5915257768781557
3,-0.7944905513507391,-1.3115991802639757,-0.9396973260262836,-1.2055245730067414,-0.6553850815942562,3,4,-0.6594922697556458,5,-1.0969003977501242,0.5020556632726471,-1.830558150387995,-0.10579054636976032,0.6926463529168693,-0.10649196073872179,-0.04878459396111712,9,True,True,True,True,False,False,-0.5578185909128124
3,-0.16926858732594235,0.0174469374526521,-0.26269702716450827,0.500745978636496,-0.4332270649132056,3,4,-0.1405182678404335,1,0.01889821066504975,0.7539344367111266,-0.5231287919477012,-0.23044819655068813,0.0006234440620307057,0.3701454441805582,0.5630899743647606,18,True,False,False,True,False,False,-0.433364890248384
3,0.22372807577535897,0.2816051720298692,0.317588943288441,0.3342805589639826,0.6115160405598432,3,5,0.23691736991608453,5,-0.5018078065953647,0.5335405099524564,-1.249478435525642,0.21831934410065196,0.6926463529168693,-1.0597667705772817,-1.2725337306128726,7,True,False,False,False,False,False,0.5588739482477305
2,-0.7944905513507391,-1.9142101528932554,-0.8429829976174575,-0.3731974746441869,-1.3638890266851744,3,4,-1.107697089591511,0,-1.5432198411161921,-0.505459430481271,1.801190067501709,-1.152914807889554,0.6926463529168693,2.117815928884585,1.786839111016516,13,True,False,True,True,False,False,-0.954538308772479
3,1.742124274121294,1.1153545999142132,1.2847322273766875,1.3330730769990504,1.0037950610056623,2,4,-0.1405182678404335,5,0.502410940978291,-0.1276412703235517,-0.6683987206632889,-0.23044819655068813,-0.460725161841195,-0.9008876356041885,-0.9665964464499337,11,True,False,False,False,True,False,-0.13811700905557736
4,-0.43722085762228385,-0.2879860212772577,-1.0364116544351063,2.331865595034115,1.1839231826389467,3,4,-0.80103063391434,1,-1.0225138238557794,-0.6313988172005107,0.20322085163023965,-1.1030517478171826,-0.9220737677444207,0.3701454441805582,0.25715269020182174,32,True,False,False,False,False,False,-0.5301901205332219
4,2.8675238093659274,2.1224578692398586,1.2847322273766875,2.165400175361605,1.4240940114833256,2,4,-0.1405182678404335,5,0.502410940978291,-0.1276412703235517,-0.6683987206632889,-0.23044819655068813,-0.460725161841195,-0.9008876356041885,-0.9665964464499337,11,True,False,False,False,True,False,-0.07030167266930956
3,-0.15140510263952062,-0.1228871246664964,-0.11762553455127267,0.9169095278177731,-0.6133551865464899,3,4,-0.40000526879803966,5,-0.5018078065953647,0.5335405099524564,0.20322085163023965,-0.5296265569849148,0.11596059553783714,0.3701454441805582,0.5630899743647606,12,True,False,False,True,False,False,-0.603405567039137
3,0.5452708001309682,0.29811506169094676,-0.45612568398216036,0.3342805589639826,-0.24709467255881187,3,4,-0.42359499615782203,5,0.6511840887669809,-1.3555502908361388,-0.08731900580093566,-0.13072207640594588,1.3846692617717078,-0.2653710957118151,-0.20175323604258655,8,True,False,True,False,True,False,0.43077831285144685
4,-0.3657669188765943,0.6860974687262348,0.3659461074928506,0.7088277532271345,0.12116726500256934,3,4,0.14255846047695503,5,0.502410940978291,2.107782843942952,-0.23258893451652587,-0.404968906803987,-0.23005085888958215,-0.2653710957118151,0.10418404812035231,2,True,False,False,True,False,False,-0.465263215141184
3,-0.20499555669878838,-0.09812229017488126,-0.16598269875568225,0.3342805589639826,-0.26710890829584344,4,4,-0.42359499615782203,1,1.0975035321330504,-1.8593078377130963,0.20322085163023965,-0.6044211470934715,-0.9220737677444207,-0.10649196073872179,-0.8136278043684643,12,True,False,False,False,False,False,-0.4730494204299777
0,-1.7055282703583017,-0.3622805247520984,-0.794625833413048,-1.954618961533042,0.05912313421777142,0,4,0.09537900575739028,5,0.5396042279254643,-1.7333684509938565,0.20322085163023965,0.11859322395590972,-0.460725161841195,-0.5831293656580018,-0.5076905202055254,3,True,False,True,False,True,False,0.06218940119645436
2,-0.43722085762228385,-1.1960299526364446,-1.0364116544351063,0.41751326880023926,-0.9576000412234332,3,4,-0.80103063391434,1,-1.0225138238557794,-0.6313988172005107,0.20322085163023965,-1.1030517478171826,-0.9220737677444207,1.0056619840729315,1.1749645426906383,32,True,False,True,True,False,False,-0.8366149738341355
2,-0.7944905513507391,-1.3115991802639757,-0.6495543407998056,-1.1222918631704877,-1.2017737172152185,3,4,-0.80103063391434,1,-1.3200601194331574,-0.0017018836043119346,0.7843005664925928,-0.9534625676000693,0.6926463529168693,1.9589367939114917,1.6338704689350467,13,True,False,True,True,False,False,-0.9557941483351876
4,0.4023629226395866,0.9420007584729143,0.3659461074928506,1.0833749474902834,1.5561879673477341,5,6,1.2984551011062915,5,0.3908310801367744,0.12423750311492783,0.20322085163023965,1.1407859554395177,0.0006234440620307057,-1.218645905550375,-1.2725337306128726,18,True,False,False,True,False,False,0.17571729766531746
3,1.2062197335286111,0.14952605474126066,0.17251745067519855,0.37589691388211094,0.3032968102095568,3,4,0.33127627935521403,5,1.6182095493934634,-0.22209581036298082,-1.249478435525642,0.34297699428157974,-0.460725161841195,-0.9008876356041885,-0.5076905202055254,17,True,False,False,False,True,False,0.6631086319525494
3,-0.6515826738593575,-1.427168407891509,-1.0364116544351063,-0.6228956041529538,-1.2898363544581575,3,4,-0.8482100886339048,1,-1.0969003977501242,-0.37952004376203125,1.074840423923768,-0.9035995075276982,0.4619720499652564,2.117815928884585,1.9398077530979856,4,True,False,True,True,False,False,-0.5127967425897069
2,-0.6515826738593575,-0.37053546958263833,-0.8429829976174575,-0.3731974746441869,-0.43722991206061196,0,4,-0.6594922697556458,5,-0.3158413718595016,-0.47397458380146035,0.7843005664925928,0.14352475399209527,3.2300636853846107,0.2112663092074649,-0.20175323604258655,32,True,False,True,False,True,False,-0.4347463137673635
4,0.9204039785458452,0.11650627541910792,-0.5528400123909863,2.623180079461007,0.033104627759630356,3,4,-0.09333881312086874,1,0.05609149761222139,0.722449590031316,-0.5231287919477012,-0.45483196687635813,-0.460725161841195,-0.10649196073872179,-0.04878459396111712,9,True,False,False,True,False,False,-0.5122316147864879
3,-0.29431298013090224,0.18254583406341338,-1.5683404606836424,0.251047849127729,-0.2931274147539845,3,4,-0.3764155414382573,0,-0.6505809543840546,1.1002677501890352,0.20322085163023965,-0.5046950269487293,1.3846692617717078,0.3701454441805582,0.4101213322832912,13,True,False,False,True,False,False,-0.33967925887031775
4,-0.43722085762228385,-0.2879860212772577,-1.0364116544351063,2.331865595034115,-0.47725838353467515,3,4,-0.80103063391434,1,-1.0225138238557794,-0.6313988172005107,0.20322085163023965,-1.1030517478171826,-0.9220737677444207,1.0056619840729315,1.021995900609169,32,True,False,False,True,False,False,-0.7637762791970332
4,-0.43722085762228385,-0.2879860212772577,-1.0364116544351063,2.331865595034115,-0.45724414779764355,3,4,-0.80103063391434,1,-1.0225138238557794,-0.6313988172005107,0.20322085163023965,-1.1030517478171826,-0.9220737677444207,0.3701454441805582,0.25715269020182174,32,True,False,False,False,False,False,-0.6407040020515842
3,-0.7944905513507391,-1.3115991802639757,-0.9396973260262836,-1.2055245730067414,-1.0596726434822943,3,4,-0.8482100886339048,1,-1.3200601194331574,-0.0017018836043119346,0.7843005664925928,-0.9534625676000693,0.6926463529168693,1.0056619840729315,1.1749645426906383,9,True,False,False,True,False,False,-0.7921582533142489
2,-0.7944905513507391,-1.3115991802639757,-0.9396973260262836,-1.1222918631704877,-0.7814747667375552,3,4,-0.6594922697556458,5,-1.0969003977501242,0.5020556632726471,-1.830558150387995,-0.10579054636976032,0.6926463529168693,-0.10649196073872179,-0.04878459396111712,9,True,True,True,True,False,False,-0.6332945486316031
4,-0.22285904138521015,0.033956827113727286,-0.16598269875568225,0.5839786884727496,0.2632683387354936,4,4,-0.42359499615782203,5,1.0975035321330504,-1.8593078377130963,-1.6852882216724063,0.11859322395590972,-0.9220737677444207,-0.2653710957118151,-1.1195650885314032,12,True,True,False,False,False,False,-0.1639873040473758
3,-0.33003994950374826,-0.06510251085272854,-0.16598269875568225,-0.7893610238254641,-0.2310832839691866,3,4,-0.3764155414382573,6,-0.5761943804897097,0.722449590031316,-1.975828079103583,0.24325087413683752,0.6926463529168693,-0.2653710957118151,-0.04878459396111712,13,True,True,False,True,False,False,-0.4672725584415179
3,-0.33003994950374826,-0.06510251085272854,-0.16598269875568225,-0.7893610238254641,-0.3071373797699066,3,4,-0.09333881312086874,1,0.09328478455939468,0.722449590031316,-0.5231287919477012,-0.45483196687635813,-0.460725161841195,0.05238717423437156,0.25715269020182174,13,True,False,False,True,False,False,-0.7548598183018016
3,-0.6515826738593575,-0.6512035938209306,-0.9396973260262836,0.41751326880023926,-1.2017737172152185,3,4,-0.6830819971154282,1,-0.6505809543840546,0.1872071964745477,0.7843005664925928,-0.9285310375638838,0.0006234440620307057,1.0056619840729315,1.021995900609169,18,True,False,True,True,False,False,-0.7975583634338962
3,-0.29431298013090224,0.18254583406341338,-0.26269702716450827,0.251047849127729,-0.42922421776579933,3,4,-0.3764155414382573,0,-0.6505809543840546,1.1002677501890352,0.20322085163023965,-0.5046950269487293,1.3846692617717078,0.3701454441805582,0.4101213322832912,13,True,False,False,True,False,False,-0.5217759954630738
2,-0.40149388824943777,0.0009370477915745632,0.26923177908402457,-1.3719899926792516,0.5995074991176242,3,4,0.7087119171117321,6,0.9859236712915322,1.9818434572237122,-2.702177722681524,0.9662652451862187,-0.460725161841195,-0.9008876356041885,-0.9665964464499337,7,True,True,True,False,True,False,-0.02961247083754889
4,-0.6515826738593575,-0.24671129712456735,-0.9396973260262836,0.00134971961896204,-0.9896228184026837,3,4,-0.6830819971154282,1,-0.6505809543840546,0.1872071964745477,0.7843005664925928,-0.9285310375638838,0.0006234440620307057,1.0056619840729315,1.021995900609169,18,True,False,False,True,False,False,-0.7096495940442897
2,-0.40149388824943777,0.0009370477915745632,0.26923177908402457,-1.3719899926792516,0.8056541272090496,3,4,0.7087119171117321,6,0.9859236712915322,1.9818434572237122,-2.702177722681524,0.9662652451862187,-0.460725161841195,-0.9008876356041885,-0.9665964464499337,13,True,True,True,True,False,False,0.23474175711262463
3,1.9564860903583652,1.2887084413555143,1.5265180483987493,0.8336768179815165,0.987783672416037,5,6,1.1097372822280325,5,0.9487303843443605,-1.1351563640774684,-0.08731900580093566,0.6920184147881776,0.6926463529168693,-1.0597667705772817,-1.1195650885314032,11,True,False,False,False,True,False,1.0656052118006758
1,0.04509322891113132,0.24858539270771648,-0.06926837034686309,-0.6228956041529538,0.03510605133333351,3,4,0.4728146435139083,5,1.0975035321330504,0.8483889767505558,0.6390306377770052,0.24325087413683752,-0.9220737677444207,-0.10649196073872179,-0.04878459396111712,32,True,False,True,False,True,False,-0.422062334184006
3,2.6531619931288537,2.180242483053624,1.86501819782963,-0.2899647648079332,3.0972841190991662,0,6,3.1148641078095345,5,1.134696819080222,2.95787370429782,-1.1042085068100544,1.7391426763079711,-1.0374109192202272,-1.5364041754965618,-1.731439656857281,3,True,False,False,False,True,False,2.4175165010565514
3,0.4023629226395866,0.70260735838731,0.3659461074928506,0.6672113983090062,1.1539018290333993,5,6,1.2984551011062915,5,0.3908310801367744,0.12423750311492783,0.20322085163023965,1.1407859554395177,0.0006234440620307057,-1.218645905550375,-1.2725337306128726,18,True,False,False,True,False,False,0.06269173702153782
2,-0.43722085762228385,-1.1960299526364446,-1.0364116544351063,0.41751326880023926,-1.0076356305660121,3,4,-0.80103063391434,1,-1.0225138238557794,-0.6313988172005107,0.20322085163023965,-1.1030517478171826,-0.9220737677444207,1.0056619840729315,1.1749645426906383,32,True,False,False,True,False,False,-0.8177773803935057
2,-0.6515826738593575,-0.6181838144987802,-0.8429829976174575,-0.8725937336617208,-0.5953423743831615,3,4,-0.40000526879803966,5,-0.5018078065953647,0.5335405099524564,-0.5231287919477012,-0.404968906803987,0.6926463529168693,-0.10649196073872179,-0.20175323604258655,12,True,False,True,True,False,False,-0.3792382050956406
2,0.11654716765682085,0.3806645099963274,0.3659461074928506,0.08458242945521867,-0.26710890829584344,3,4,-0.09333881312086874,1,0.24205793234808454,0.5020556632726471,-0.37785886323211354,-0.5545580870211004,-0.9220737677444207,0.2112663092074649,0.25715269020182174,17,True,False,True,True,False,False,-0.3020040719890578
2,-0.919534944155699,-1.3115991802639757,-0.9396973260262836,-1.1222918631704877,-0.7474505659846016,3,4,-0.6594922697556458,6,-1.0969003977501242,0.5020556632726471,-1.830558150387995,-0.10579054636976032,0.6926463529168693,-0.10649196073872179,-0.04878459396111712,13,True,True,True,True,False,False,-0.6669510489121953
2,-0.7944905513507391,-1.9142101528932554,-0.8429829976174575,-0.3731974746441869,-1.1577423985937492,3,4,-0.80103063391434,0,-1.5432198411161921,0.5650253566322669,0.49376070906141495,-0.7540103273105848,1.8460178676749335,0.8467828490998383,0.5630899743647606,13,True,False,True,True,False,False,-0.8126284381864001
3,-0.6873096432322036,-0.20543657297187704,-1.90684061011453,0.00134971961896204,-0.36317723983359507,3,4,-0.3528258140784749,1,-0.05548836322929518,-0.0017018836043119346,-0.5231287919477012,-0.7041472672382137,-0.9220737677444207,-0.10649196073872179,-0.20175323604258655,4,True,False,False,False,True,False,-0.7804789453810583
2,-0.43722085762228385,-1.1960299526364446,-1.0364116544351063,0.41751326880023926,-1.0676783377771069,3,4,-0.80103063391434,1,-1.0225138238557794,-0.6313988172005107,0.20322085163023965,-1.1030517478171826,-0.9220737677444207,1.641178523965305,1.3279331847721079,32,True,False,True,True,False,False,-0.9609430905422932
3,-0.43722085762228385,-0.5686541455155499,-0.6495543407998056,-0.20673205497167657,-0.8755416747016037,3,4,-0.6594922697556458,1,-0.5018078065953647,-0.6313988172005107,0.20322085163023965,-0.9035995075276982,-0.9220737677444207,0.8467828490998383,1.021995900609169,32,True,False,False,True,False,False,-0.7612646000716158
3,0.11654716765682085,0.3806645099963274,0.3659461074928506,0.8336768179815165,-0.21707331895326448,3,4,-0.09333881312086874,1,0.24205793234808454,0.5020556632726471,-0.37785886323211354,-0.5545580870211004,-0.9220737677444207,0.2112663092074649,0.25715269020182174,17,True,False,False,True,False,False,-0.34595845668386105
3,1.9564860903583652,1.2887084413555143,1.4781608841943328,0.8336768179815165,1.0618363446430539,3,4,0.3548660067149964,5,1.6925961232878082,-0.2535806570427915,-0.23258893451652587,1.3402381957290022,0.23129774701364356,-0.9008876356041885,-0.8136278043684643,11,True,True,False,False,True,False,0.7591803584997622
3,0.17013762171608865,1.1070996550836756,0.3659461074928506,1.0833749474902834,0.47942208469543474,3,4,-0.11692854048065111,5,0.7999572365556707,-0.505459430481271,0.6390306377770052,0.09366169391972416,0.11596059553783714,-0.5831293656580018,-0.354721878124056,6,True,False,False,True,False,False,0.3152410730822499
2,-0.7944905513507391,-1.2620695112807478,-1.0364116544351063,0.08458242945521867,-0.7974861553271805,4,4,-0.42359499615782203,1,1.0975035321330504,-1.8593078377130963,-0.23258893451652587,-0.8288049174191415,-1.8447709795508722,0.2112663092074649,0.10418404812035231,12,True,False,True,True,False,False,-0.7468224451004661
3,1.7599877588077157,1.1153545999142132,1.2363750631722712,1.041758592572155,1.2239516541130098,2,4,0.18973791519651978,5,1.060310245185877,-0.06467157696393182,-2.702177722681524,0.8914706550776621,0.9233206558684821,-1.0597667705772817,-0.9665964464499337,11,True,True,False,False,True,False,0.6467827176373369
3,-0.9016714594692772,-0.5273794213628596,-0.7462686692086316,0.251047849127729,-1.1477352807252332,3,4,-0.8246203612741224,1,-1.0969003977501242,-0.2535806570427915,0.20322085163023965,-0.9534625676000693,-0.460725161841195,1.0056619840729315,1.1749645426906383,17,True,False,False,True,False,False,-0.7917815014454364
3,0.2951820145210485,0.33938978584363705,0.26923177908402457,-0.16511570005354825,-0.02293523230405809,3,5,0.23691736991608453,5,-0.5018078065953647,0.5335405099524564,-0.5231287919477012,0.09366169391972416,0.6926463529168693,-0.9008876356041885,-0.8136278043684643,7,True,False,True,True,False,False,0.28258924445182465
3,0.17013762171608865,1.1070996550836756,0.3659461074928506,1.0833749474902834,0.6575487827550158,0,4,-0.11692854048065111,5,0.7999572365556707,-0.505459430481271,0.20322085163023965,1.3402381957290022,0.6926463529168693,-0.9008876356041885,-0.6606591622869948,6,True,True,False,True,False,False,0.705807177084644
4,1.1347657947829188,1.2061589930501337,0.3659461074928506,0.251047849127729,1.2659815491607762,0,6,0.826660553910644,5,-0.20426151101798504,0.37611627655340735,0.49376070906141495,1.2405120755842598,0.0006234440620307057,-0.9008876356041885,-0.9665964464499337,32,True,False,False,False,True,False,0.3453812225872578
3,0.2951820145210485,0.2816051720298692,0.220874614879615,0.3342805589639826,-0.36317723983359507,3,4,-0.40000526879803966,5,-0.5018078065953647,0.5335405099524564,1.6559201387861213,-0.10579054636976032,0.6926463529168693,-0.10649196073872179,-0.04878459396111712,7,True,False,False,True,False,False,0.11933010129969851
0,-0.6515826738593575,-1.1465002836532143,-0.7462686692086316,0.8752931728996448,-0.5292953964509572,3,4,-0.40000526879803966,5,-0.5018078065953647,0.5335405099524564,-0.5231287919477012,-0.404968906803987,0.6926463529168693,-0.10649196073872179,-0.20175323604258655,12,True,False,True,True,False,False,-0.17642011571819155
3,0.6881786776223499,1.5281018414411163,2.3485898398737532,-2.3707825107143194,2.8651189845496,5,12,4.7189655682747365,5,0.7999572365556707,-1.4814896775553785,3.8349690695199437,3.8832542594199295,-0.460725161841195,-1.8541624454427486,-2.0373769410202196,3,True,False,True,False,True,False,2.8884563370723
3,-0.33003994950374826,-0.06510251085272854,-0.16598269875568225,-0.7893610238254641,-0.22708043682178028,3,4,-0.09333881312086874,1,0.09328478455939468,0.722449590031316,-0.5231287919477012,-0.45483196687635813,-0.460725161841195,0.05238717423437156,0.25715269020182174,13,True,False,False,True,False,False,-0.6041590707767621
2,-0.7944905513507391,-1.9142101528932554,-0.8429829976174575,-0.3731974746441869,-1.1257196214144984,3,4,-0.80103063391434,0,-1.5432198411161921,0.5650253566322669,0.49376070906141495,-0.7540103273105848,1.8460178676749335,0.8467828490998383,0.5630899743647606,13,True,False,True,True,False,False,-0.7372780644238803
4,1.3669910957064144,1.610651289746497,2.735447153509057,0.9169095278177731,0.8717011051412539,3,5,0.23691736991608453,5,-0.5018078065953647,0.5335405099524564,-0.5231287919477012,0.09366169391972416,0.6926463529168693,-0.9008876356041885,-0.8136278043684643,7,True,False,False,True,False,False,0.743482363965904
3,-0.7944905513507391,-0.4861046972101693,-0.9396973260262836,-1.1222918631704877,-0.6553850815942562,3,4,-0.6594922697556458,1,-1.3200601194331574,-0.0017018836043119346,0.7843005664925928,-0.9534625676000693,0.6926463529168693,1.0056619840729315,1.1749645426906383,7,True,False,False,True,False,False,-0.6769977654138646
1,-0.5444017657408219,-0.8905969939065349,-0.9396973260262836,-0.08188299021729459,-1.0216455955819344,3,4,-0.6830819971154282,1,-0.6505809543840546,0.1872071964745477,0.7843005664925928,-0.9285310375638838,0.0006234440620307057,1.0056619840729315,1.021995900609169,18,True,False,True,True,False,False,-0.5966240334005101
3,-0.6515826738593575,-0.6512035938209306,-0.9396973260262836,0.41751326880023926,-1.2598150008526101,3,4,-0.6830819971154282,1,-0.6505809543840546,0.1872071964745477,0.7843005664925928,-0.9285310375638838,0.0006234440620307057,1.0056619840729315,1.021995900609169,18,True,False,True,True,False,False,-0.9419799131453924
2,0.7596326163680419,0.19905572372448857,0.3659461074928506,0.16781513929147235,-0.12100498741551287,3,4,-0.09333881312086874,5,-0.05548836322929518,0.9743283634697956,-0.23258893451652587,-0.35510584673161594,-2.306119585454098,0.3701454441805582,0.25715269020182174,32,True,False,False,True,False,False,-0.21999774854418216
3,-0.15140510263952062,-0.1228871246664964,-0.11762553455127267,0.9169095278177731,-0.6193594572675994,3,4,-0.40000526879803966,5,-0.5018078065953647,0.5335405099524564,0.20322085163023965,-0.5296265569849148,0.11596059553783714,0.3701454441805582,0.5630899743647606,12,True,False,True,True,False,False,-0.6310340374187274
3,-0.6515826738593575,-0.6512035938209306,-0.9396973260262836,0.41751326880023926,-1.095698267808951,3,4,-0.6830819971154282,1,-0.6505809543840546,0.1872071964745477,0.7843005664925928,-0.9285310375638838,0.0006234440620307057,1.0056619840729315,1.021995900609169,18,True,False,False,True,False,False,-0.6908120006036598
3,1.3669910957064144,1.610651289746497,2.735447153509057,1.0001422376540268,1.1358890168700708,3,5,0.11896873311717265,5,-0.7249675282783996,0.5335405099524564,-0.8136686493788765,0.8416075950052909,0.6926463529168693,-1.218645905550375,-1.5784710147758114,7,True,True,False,True,False,False,1.3657508672880463
3,0.5452708001309682,0.29811506169094676,-0.45612568398216036,0.3342805589639826,0.49343204971135685,3,6,0.8974297359899911,5,-0.05548836322929518,-0.1276412703235517,0.20322085163023965,0.36790852431776533,-2.1907824339782915,-0.5831293656580018,-0.354721878124056,8,True,False,False,False,True,False,1.0178833084177468
2,0.11654716765682085,0.3806645099963274,0.3659461074928506,0.08458242945521867,-0.26710890829584344,3,4,-0.09333881312086874,1,0.24205793234808454,0.5020556632726471,-0.37785886323211354,-0.5545580870211004,-0.9220737677444207,0.2112663092074649,0.25715269020182174,17,True,False,True,True,False,False,-0.5217759954630738
2,0.8489500398001557,0.851196365336996,0.9462320779457999,-0.6228956041529538,0.9957893667108497,0,6,1.0625578275084677,5,-0.20426151101798504,0.37611627655340735,0.6390306377770052,1.3651697257651878,0.0006234440620307057,-0.9008876356041885,-0.9665964464499337,32,True,False,True,False,True,False,0.37652604374243265
3,-0.16926858732594235,-0.09812229017488126,-0.16598269875568225,-0.41481382956231516,-0.3571729691124856,4,4,-0.42359499615782203,5,1.0975035321330504,-1.8593078377130963,0.20322085163023965,-0.3052427866592448,0.0006234440620307057,0.2112663092074649,0.25715269020182174,12,True,False,False,True,False,False,-0.38174988422105793
